Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
376,Royce O'Neale,SF,30,PHO,20,6,26.0,3.2,7.7,.418,2.2,5.6,.387,1.1,2.1,.500,.559,0.3,0.5,.667,0.7,4.8,5.5,3.0,0.9,0.6,0.8,1.8,8.9
377,Chuma Okeke,SF,25,ORL,42,8,9.8,0.9,2.5,.364,0.5,1.9,.291,0.4,0.7,.571,.472,0.0,0.1,.400,0.4,1.4,1.8,0.5,0.2,0.2,0.3,0.5,2.5
378,Josh Okogie,SG,25,PHO,55,11,17.0,1.5,3.7,.413,0.5,1.7,.297,1.0,2.0,.509,.480,1.3,1.8,.740,1.3,1.4,2.7,1.1,0.9,0.4,0.6,1.2,4.9
379,Onyeka Okongwu,C,23,ATL,55,8,25.5,4.1,6.6,.611,0.4,1.3,.333,3.6,5.4,.676,.642,1.7,2.1,.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2
380,Isaac Okoro,SF,23,CLE,63,40,27.6,3.5,7.2,.488,1.3,3.2,.389,2.2,3.9,.569,.575,1.3,1.9,.680,1.0,2.0,3.1,2.0,0.9,0.5,0.8,2.1,9.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
381,Kelly Olynyk,C,32,TOT,70,19,21.8,3.3,6.1,.543,0.8,1.9,.393,2.6,4.2,.612,.605,1.8,2.1,.827,1.3,3.7,5.0,4.4,0.9,0.4,1.9,2.9,9.2
381,Kelly Olynyk,C,32,UTA,50,8,20.4,2.9,5.2,.562,0.7,1.7,.429,2.2,3.5,.626,.632,1.6,1.9,.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1
381,Kelly Olynyk,C,32,TOR,20,11,25.3,4.4,8.6,.515,0.9,2.6,.333,3.6,6.0,.592,.564,2.2,2.8,.800,1.6,3.4,4.9,4.3,1.4,0.8,2.5,3.6,11.9
382,Eugene Omoruyi,SF,26,WAS,36,0,7.9,1.6,3.3,.492,0.2,0.8,.214,1.5,2.6,.576,.517,0.8,1.1,.692,0.8,1.2,2.0,0.8,0.6,0.1,0.5,1.5,4.2
383,Cedi Osman,SF,28,SAS,68,1,17.3,2.5,5.2,.472,1.1,3.0,.374,1.3,2.2,.607,.580,0.5,0.8,.673,0.3,2.1,2.5,1.6,0.5,0.2,0.6,1.5,6.6
384,Kelly Oubre Jr.,SF,28,PHI,58,42,29.7,5.5,12.6,.441,1.4,4.6,.301,4.1,7.9,.523,.497,2.4,3.3,.738,1.4,3.3,4.7,1.4,1.2,0.6,1.2,2.9,14.9
385,Chris Paul,PG,38,GSW,47,14,26.5,3.5,7.9,.441,1.4,3.6,.382,2.1,4.3,.490,.528,0.9,1.0,.833,0.4,3.6,3.9,7.0,1.2,0.1,1.2,1.9,9.2
386,Cameron Payne,PG,29,TOT,68,6,16.5,2.7,6.2,.437,1.3,3.4,.386,1.4,2.8,.497,.542,0.9,1.0,.866,0.2,1.2,1.4,2.6,0.5,0.1,0.8,1.6,7.5
386,Cameron Payne,PG,29,MIL,47,2,14.9,2.1,4.7,.455,1.1,2.8,.397,1.0,1.9,.538,.572,0.8,0.9,.841,0.1,1.2,1.3,2.3,0.5,0.1,0.7,1.6,6.2
386,Cameron Payne,PG,29,PHI,21,4,20.0,3.9,9.4,.416,1.7,4.6,.371,2.2,4.8,.460,.508,1.0,1.1,.913,0.5,1.1,1.6,3.2,0.5,0.3,1.2,1.7,10.5
387,Gary Payton II,SG,31,GSW,36,0,15.1,2.1,4.0,.521,0.4,1.2,.364,1.6,2.8,.590,.576,0.3,0.5,.611,1.2,1.5,2.7,1.1,0.9,0.3,0.6,1.6,4.9
388,Mãozinha Pereira,SF,23,MEM,3,0,8.3,1.0,3.0,.333,0.3,1.3,.250,0.7,1.7,.400,.389,0.0,0.3,.000,1.0,1.7,2.7,0.0,0.7,0.0,0.3,0.7,2.3
389,Drew Peterson,PF,24,BOS,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
390,Filip Petrušev,C,23,TOT,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0
390,Filip Petrušev,C,23,PHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Filip Petrušev,C,23,SAC,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5
391,Julian Phillips,SF,20,CHI,40,0,8.1,0.8,1.9,.416,0.3,1.0,.316,0.5,1.0,.513,.494,0.3,0.5,.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2
392,Jalen Pickett,SG,24,DEN,22,0,5.1,0.5,1.4,.387,0.3,1.0,.318,0.2,0.4,.556,.500,0.1,0.2,.750,0.0,0.5,0.5,0.7,0.1,0.0,0.4,0.6,1.5
393,Scotty Pippen Jr.,PG,23,MEM,11,6,23.5,3.9,7.7,.506,1.6,3.0,.545,2.3,4.7,.481,.612,2.2,3.2,.686,1.0,2.3,3.3,4.7,1.3,0.5,2.4,2.5,11.6
394,Mason Plumlee,C,33,LAC,36,9,14.7,2.0,3.2,.617,0.0,0.0,.000,2.0,3.2,.623,.617,1.6,2.4,.694,1.3,3.8,5.1,1.1,0.3,0.4,0.8,1.4,5.6
395,Brandin Podziemski,SG,20,GSW,63,27,26.8,3.7,8.2,.449,1.2,3.3,.375,2.4,4.9,.498,.524,0.7,1.2,.618,1.6,4.1,5.7,3.8,0.9,0.2,1.3,1.7,9.3
396,Jakob Poeltl,C,28,TOR,50,50,26.4,5.0,7.6,.656,0.0,0.0,,5.0,7.6,.656,.656,1.2,2.1,.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1
397,Aleksej Pokusevski,PF,22,TOT,18,0,11.8,1.2,3.3,.373,0.4,1.5,.259,0.8,1.8,.469,.432,0.6,0.8,.786,0.6,1.7,2.3,1.3,0.6,0.4,0.6,0.8,3.4
397,Aleksej Pokusevski,PF,22,OKC,10,0,6.0,0.4,1.6,.250,0.2,1.1,.182,0.2,0.5,.400,.313,0.2,0.4,.500,0.2,0.8,1.0,0.5,0.1,0.1,0.3,0.5,1.2
397,Aleksej Pokusevski,PF,22,CHO,8,0,19.1,2.3,5.4,.419,0.6,2.0,.313,1.6,3.4,.481,.477,1.1,1.3,.900,1.1,2.8,3.9,2.3,1.3,0.8,1.0,1.1,6.3
398,Jordan Poole,SG,24,WAS,70,58,29.3,6.0,14.7,.409,2.2,6.9,.322,3.8,7.8,.486,.485,2.5,2.8,.869,0.4,2.2,2.6,3.9,1.1,0.3,2.3,3.2,16.7
399,Craig Porter Jr.,PG,23,CLE,47,5,13.4,2.4,4.8,.511,0.3,0.7,.353,2.2,4.1,.539,.538,0.9,1.2,.732,0.4,1.8,2.3,2.4,0.4,0.3,0.9,0.8,6.0
400,Jontay Porter,PF,24,TOR,26,5,13.8,1.5,4.0,.385,0.8,2.3,.333,0.8,1.7,.455,.481,0.6,0.7,.833,1.0,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
401,Michael Porter Jr.,SF,25,DEN,71,71,31.7,6.5,13.2,.493,2.8,6.9,.405,3.7,6.4,.588,.598,1.1,1.4,.823,1.4,5.6,7.0,1.5,0.5,0.7,1.1,1.8,16.9
402,Otto Porter Jr.,SF,30,TOR,15,1,11.6,0.9,2.2,.424,0.5,1.5,.348,0.4,0.7,.600,.545,0.2,0.2,1.000,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6
403,Bobby Portis,PF,28,MIL,72,1,24.4,5.5,11.0,.501,1.2,3.0,.394,4.3,8.0,.542,.555,1.3,1.6,.788,1.7,5.6,7.3,1.2,0.8,0.4,1.0,2.3,13.5
404,Kristaps Porziņģis,C,28,BOS,50,50,29.6,6.8,13.3,.514,2.0,5.3,.371,4.9,8.0,.608,.588,4.6,5.4,.859,1.7,5.2,6.9,1.9,0.7,1.8,1.6,2.8,20.3
405,Micah Potter,PF,25,UTA,9,0,9.8,1.0,1.7,.600,0.6,1.1,.500,0.4,0.6,.800,.767,0.3,0.3,1.000,0.4,1.6,2.0,0.2,0.0,0.1,0.2,0.4,2.9
406,Dwight Powell,C,32,DAL,57,8,13.4,1.2,1.7,.687,0.0,0.0,.500,1.2,1.7,.691,.692,1.1,1.5,.726,1.5,1.8,3.3,1.4,0.4,0.3,0.5,1.8,3.5
407,Norman Powell,SG,30,LAC,67,1,26.0,5.0,10.1,.493,2.2,5.1,.437,2.8,5.0,.550,.603,1.9,2.3,.834,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.9,14.1
408,Jason Preston,PG,24,UTA,4,0,7.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.8,1.0,1.8,1.8,0.3,0.0,0.5,0.3,1.0
409,Joshua Primo,SG,21,LAC,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0
410,Taurean Prince,PF,29,LAL,68,49,28.0,3.3,7.6,.440,1.9,4.8,.387,1.5,2.8,.532,.562,0.6,0.9,.724,0.2,2.7,3.0,1.6,0.8,0.5,0.9,2.0,9.1
411,Payton Pritchard,PG,26,BOS,72,3,21.6,3.2,7.2,.450,1.8,4.6,.387,1.5,2.6,.561,.573,0.5,0.6,.804,0.9,2.4,3.2,3.1,0.4,0.1,0.7,1.3,8.8
412,Olivier-Maxence Prosper,PF,21,DAL,34,0,7.7,0.8,2.2,.351,0.2,1.0,.235,0.5,1.2,.450,.405,0.7,1.0,.676,0.5,1.3,1.8,0.6,0.1,0.1,0.1,0.5,2.4
413,Trevelin Queen,SG,26,ORL,13,0,12.5,1.1,2.9,.368,0.2,1.3,.176,0.8,1.6,.524,.408,0.7,0.9,.750,0.2,1.2,1.5,1.4,0.5,0.4,0.5,1.2,3.1
414,Neemias Queta,C,24,BOS,26,0,11.4,2.0,3.2,.614,0.0,0.0,,2.0,3.2,.614,.614,0.7,0.9,.708,1.8,2.3,4.1,0.5,0.4,0.6,0.4,1.8,4.6
415,Immanuel Quickley,PG-SG,24,TOT,62,32,28.9,5.6,13.0,.432,2.5,6.2,.396,3.1,6.7,.465,.527,2.7,3.3,.829,0.2,3.4,3.6,4.6,0.7,0.1,1.4,1.6,16.4
415,Immanuel Quickley,SG,24,NYK,30,0,24.0,5.1,11.2,.454,2.1,5.4,.395,2.9,5.8,.509,.549,2.7,3.1,.872,0.2,2.4,2.6,2.5,0.5,0.1,1.0,1.5,15.0
415,Immanuel Quickley,PG,24,TOR,32,32,33.5,6.1,14.6,.417,2.8,7.0,.397,3.3,7.6,.434,.512,2.8,3.5,.793,0.3,4.3,4.7,6.6,0.8,0.2,1.7,1.8,17.7
416,Lester Quinones,SG,23,GSW,32,0,11.3,1.5,3.8,.397,0.8,2.3,.360,0.7,1.4,.457,.508,0.6,0.8,.667,0.6,1.5,2.2,1.0,0.2,0.1,0.5,1.3,4.4
417,Jahmi'us Ramsey,SG,22,TOR,7,1,17.3,2.6,5.9,.439,0.9,3.1,.273,1.7,2.7,.632,.512,0.7,0.9,.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7
418,Julius Randle,PF,29,NYK,46,46,35.4,8.6,18.2,.472,1.7,5.3,.311,6.9,12.9,.539,.518,5.1,6.6,.781,2.2,7.0,9.2,5.0,0.5,0.3,3.5,2.7,24.0
419,Duop Reath,C,27,POR,58,19,18.1,3.4,7.2,.477,1.4,3.6,.380,2.1,3.6,.573,.572,1.1,1.4,.735,1.4,2.2,3.6,1.0,0.5,0.6,0.8,2.5,9.3
420,Austin Reaves,SG,25,LAL,72,47,32.0,5.6,11.4,.491,1.9,5.0,.377,3.7,6.4,.582,.575,3.0,3.5,.860,0.7,3.6,4.3,5.6,0.8,0.3,2.1,1.8,16.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
421,Cam Reddish,SF,24,LAL,43,26,21.7,2.1,5.2,.397,0.8,2.5,.336,1.2,2.7,.453,.478,1.0,1.3,.759,0.5,1.6,2.2,1.1,1.1,0.3,0.7,1.4,5.9
422,Paul Reed,C,24,PHI,72,23,19.2,3.1,5.8,.533,0.3,0.7,.365,2.8,5.0,.556,.555,0.7,1.0,.743,2.4,3.5,5.9,1.3,0.8,1.0,0.8,2.4,7.1
423,Naz Reid,C,24,MIN,70,5,23.6,4.9,10.1,.484,2.1,4.9,.421,2.8,5.2,.544,.587,1.3,1.7,.756,1.0,4.1,5.1,1.2,0.7,0.9,1.3,2.1,13.1
424,Jared Rhoden,SG,24,DET,9,0,10.8,1.4,2.7,.542,0.4,1.2,.364,1.0,1.4,.692,.625,0.2,0.2,1.000,0.1,1.6,1.7,0.8,0.1,0.4,0.7,1.3,3.6
425,Nick Richards,C,26,CHO,61,48,26.6,3.9,5.7,.681,0.0,0.0,.000,3.9,5.6,.683,.681,2.1,2.8,.737,2.7,5.6,8.3,0.8,0.4,1.2,1.1,2.6,9.8
426,Josh Richardson,SG,30,MIA,43,6,25.7,3.6,8.1,.444,1.5,4.4,.347,2.0,3.7,.561,.539,1.2,1.3,.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9
427,Duncan Robinson,SF,29,MIA,63,31,28.5,4.7,10.3,.457,2.9,7.1,.405,1.8,3.2,.575,.597,1.2,1.4,.886,0.2,2.3,2.6,3.0,0.7,0.2,1.4,2.4,13.5
428,Jerome Robinson,SG,26,GSW,18,0,3.7,0.4,1.4,.320,0.1,0.8,.143,0.3,0.6,.545,.360,0.3,0.6,.600,0.1,0.2,0.3,0.3,0.0,0.2,0.1,0.3,1.3
429,Mitchell Robinson,C,25,NYK,21,21,29.2,2.8,4.7,.592,0.0,0.0,,2.8,4.7,.592,.592,0.7,1.8,.368,5.3,5.0,10.3,0.7,1.5,1.3,1.0,1.9,6.2
430,Orlando Robinson,C,23,MIA,32,7,9.3,1.1,2.3,.500,0.3,0.5,.533,0.9,1.8,.491,.556,0.6,0.8,.760,0.9,1.8,2.6,1.1,0.2,0.3,0.6,1.1,3.1
431,Jeremiah Robinson-Earl,PF,23,NOP,33,1,9.3,1.3,2.6,.488,0.4,1.0,.353,0.9,1.6,.577,.558,0.4,0.5,.800,0.6,1.5,2.1,0.6,0.3,0.1,0.4,0.7,3.3
432,David Roddy,PF,22,TOT,61,13,19.1,2.7,6.6,.405,0.8,2.7,.294,1.9,4.0,.479,.464,0.8,1.1,.691,0.9,2.5,3.4,1.3,0.4,0.2,0.9,1.1,6.9
432,David Roddy,PF,22,MEM,48,13,23.2,3.2,8.0,.402,1.0,3.3,.301,2.3,4.8,.470,.462,1.0,1.4,.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4
432,David Roddy,PF,22,PHO,13,0,3.8,0.7,1.5,.474,0.1,0.5,.143,0.6,0.9,.667,.500,0.1,0.1,1.000,0.1,0.4,0.5,0.2,0.2,0.0,0.2,0.2,1.5
433,Ryan Rollins,PG,21,WAS,10,0,6.6,1.3,2.5,.520,0.2,0.3,.667,1.1,2.2,.500,.560,1.3,1.7,.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1
434,Derrick Rose,PG,35,MEM,24,7,16.6,3.2,6.9,.461,0.6,1.7,.366,2.5,5.2,.492,.506,1.0,1.1,.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0
435,Terry Rozier,SG-PG,29,TOT,55,54,33.9,7.3,16.5,.440,2.2,6.5,.336,5.1,10.0,.507,.506,2.9,3.4,.866,0.6,3.6,4.2,5.9,1.0,0.3,1.8,1.7,19.7
435,Terry Rozier,SG,29,CHO,30,30,35.5,8.4,18.3,.459,2.8,7.7,.358,5.6,10.6,.533,.535,3.6,4.3,.845,0.6,3.3,3.9,6.6,1.1,0.4,2.2,1.7,23.2
435,Terry Rozier,PG,29,MIA,25,24,32.0,5.9,14.4,.410,1.5,5.1,.297,4.4,9.3,.472,.463,2.1,2.3,.914,0.7,3.8,4.5,5.0,0.8,0.3,1.3,1.8,15.5
436,Rayan Rupert,SG,19,POR,29,2,10.6,1.1,2.9,.381,0.5,1.2,.417,0.6,1.7,.354,.470,0.4,0.6,.765,0.5,1.2,1.7,1.1,0.2,0.0,0.6,0.9,3.2
437,D'Angelo Russell,PG,27,LAL,66,59,32.4,6.6,14.2,.463,2.9,6.9,.423,3.7,7.3,.501,.566,2.1,2.6,.820,0.4,2.7,3.1,6.4,0.9,0.5,2.0,2.0,18.2
438,Matt Ryan,SF,26,NOP,22,1,16.5,2.2,5.0,.450,1.9,4.0,.466,0.4,1.0,.381,.638,0.6,0.6,.929,0.3,1.5,1.8,0.8,0.3,0.0,0.8,1.4,6.9
439,Domantas Sabonis,C,27,SAC,72,72,35.8,7.9,13.0,.604,0.4,1.1,.403,7.4,12.0,.623,.621,3.6,5.0,.711,3.5,10.2,13.7,8.3,0.9,0.6,3.3,3.0,19.7
440,Luka Šamanić,PF,24,UTA,35,3,6.9,1.0,2.7,.368,0.3,1.1,.250,0.7,1.6,.455,.421,0.7,0.8,.852,0.3,1.5,1.8,0.3,0.1,0.2,0.4,0.7,2.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
441,Jermaine Samuels,SF,25,HOU,11,0,4.8,0.7,1.0,.727,0.0,0.2,.000,0.7,0.8,.889,.727,0.2,0.2,1.000,0.2,0.8,1.0,0.2,0.1,0.1,0.0,0.4,1.6
442,Adama Sanogo,PF,21,CHI,4,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.5,0.8,.667,0.8,1.0,1.8,0.0,0.0,0.0,0.3,0.0,2.5
443,Gui Santos,PF,21,GSW,19,0,8.1,1.1,2.2,.500,0.4,1.1,.400,0.7,1.2,.591,.595,0.7,0.8,.933,0.8,1.5,2.3,0.6,0.2,0.1,0.4,0.9,3.4
444,Dario Šarić,C,29,GSW,62,9,17.4,2.9,6.1,.465,1.2,3.1,.376,1.7,3.0,.556,.560,1.2,1.4,.854,1.1,3.3,4.5,2.3,0.5,0.1,1.2,1.8,8.1
445,Olivier Sarr,C,24,OKC,14,0,6.8,0.8,1.4,.579,0.1,0.4,.333,0.6,0.9,.692,.632,0.7,1.1,.667,0.7,1.8,2.5,0.1,0.0,0.5,0.2,1.3,2.4
446,Marcus Sasser,PG,23,DET,63,3,17.5,2.8,6.5,.439,1.2,3.0,.386,1.7,3.5,.484,.528,0.7,0.8,.868,0.1,1.6,1.7,3.2,0.6,0.1,1.1,1.4,7.6
447,Admiral Schofield,PF,26,ORL,20,0,3.6,0.4,1.1,.364,0.2,0.7,.308,0.2,0.5,.444,.455,0.0,0.1,.000,0.1,0.6,0.7,0.3,0.1,0.0,0.2,0.4,1.0
448,Dennis Schröder,PG,30,TOT,72,50,30.9,5.0,11.3,.438,1.7,4.5,.372,3.3,6.8,.481,.512,2.2,2.7,.822,0.4,2.4,2.8,6.0,0.8,0.2,2.0,2.0,13.8
448,Dennis Schröder,PG,30,TOR,51,33,30.6,4.8,11.0,.442,1.5,4.3,.350,3.3,6.6,.501,.511,2.5,2.9,.852,0.4,2.3,2.7,6.1,0.9,0.2,1.6,2.1,13.7
448,Dennis Schröder,PG,30,BRK,21,17,31.6,5.2,12.2,.428,2.1,5.0,.419,3.1,7.2,.434,.514,1.4,2.0,.714,0.4,2.5,3.0,5.8,0.6,0.3,2.8,1.9,14.0
449,Dereon Seabron,SG,23,NOP,6,0,9.2,0.7,2.2,.308,0.2,0.3,.500,0.5,1.8,.273,.346,0.8,1.0,.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3
450,Alperen Sengun,C,21,HOU,63,63,32.5,8.4,15.6,.537,0.5,1.8,.297,7.8,13.8,.567,.553,3.9,5.6,.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1
451,Brice Sensabaugh,SF,20,UTA,22,6,15.8,2.1,5.5,.385,0.6,2.8,.226,1.5,2.7,.550,.443,0.8,0.9,.850,0.4,2.4,2.8,1.5,0.3,0.1,1.4,1.0,5.7
452,Collin Sexton,SG,25,UTA,72,45,26.2,6.4,13.1,.493,1.7,4.2,.405,4.8,8.9,.533,.557,4.0,4.6,.861,0.9,1.7,2.6,4.8,0.8,0.2,2.0,1.9,18.5
453,Landry Shamet,SG,26,WAS,46,5,15.8,2.6,6.0,.431,1.2,3.4,.338,1.4,2.5,.556,.527,0.8,1.0,.826,0.3,1.0,1.3,1.2,0.5,0.2,0.7,1.7,7.1
454,Day'Ron Sharpe,C,22,BRK,54,1,15.4,2.9,4.9,.581,0.1,0.2,.333,2.8,4.7,.592,.588,1.3,2.2,.607,2.7,3.8,6.5,1.5,0.4,0.8,1.1,2.2,7.1
455,Shaedon Sharpe,SG,20,POR,32,25,33.1,5.5,13.6,.406,1.9,5.6,.333,3.6,7.9,.457,.475,3.1,3.7,.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,2.8,15.9
456,Ben Sheppard,SG,22,IND,48,1,13.2,1.5,3.6,.417,0.8,2.5,.328,0.7,1.2,.607,.529,0.4,0.5,.870,0.2,1.3,1.5,0.8,0.5,0.0,0.2,1.5,4.3
457,Pascal Siakam,PF,29,TOT,71,71,33.7,8.6,16.0,.537,1.1,3.3,.338,7.5,12.8,.588,.571,3.6,5.0,.727,1.7,5.3,7.0,4.5,0.8,0.3,1.8,2.4,21.9
457,Pascal Siakam,PF,29,TOR,39,39,34.7,8.3,16.0,.522,1.2,3.7,.317,7.2,12.3,.584,.559,4.3,5.7,.758,1.4,4.9,6.3,4.9,0.8,0.3,2.1,2.2,22.2
457,Pascal Siakam,PF,29,IND,32,32,32.4,8.9,16.1,.555,1.0,2.7,.372,7.9,13.4,.592,.586,2.8,4.1,.674,2.1,5.8,7.8,4.0,0.8,0.4,1.4,2.5,21.7
458,Ben Simmons,PG,27,BRK,15,12,23.9,2.9,4.9,.581,0.0,0.0,,2.9,4.9,.581,.581,0.4,1.0,.400,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1
459,Kobi Simmons,PG,26,TOR,1,0,17.0,3.0,6.0,.500,1.0,2.0,.500,2.0,4.0,.500,.583,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,7.0
460,Anfernee Simons,SG,24,POR,46,46,34.4,7.8,18.2,.430,3.4,8.8,.385,4.4,9.4,.472,.523,3.5,3.9,.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
461,Jericho Sims,C,25,NYK,42,10,13.2,0.9,1.3,.717,0.0,0.0,,0.9,1.3,.717,.717,0.3,0.5,.636,1.3,2.1,3.4,0.6,0.2,0.4,0.4,1.0,2.1
462,Dmytro Skapintsev,C,25,NYK,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Jalen Slawson,SF,24,SAC,9,0,3.4,0.3,0.6,.600,0.0,0.2,.000,0.3,0.3,1.000,.600,0.0,0.0,,0.1,0.7,0.8,0.2,0.1,0.1,0.2,0.8,0.7
464,Javonte Smart,PG,24,PHI,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Marcus Smart,PG,29,MEM,20,20,30.3,5.1,11.9,.430,2.1,6.7,.313,3.0,5.2,.583,.519,2.2,2.8,.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5
466,Dennis Smith Jr.,PG,26,BRK,55,2,19.2,2.7,6.1,.435,0.6,2.0,.296,2.1,4.1,.500,.482,0.8,1.1,.741,0.9,2.1,3.0,3.7,1.2,0.2,1.2,2.2,6.7
467,Dru Smith,SG,26,MIA,9,0,14.6,1.7,3.7,.455,0.8,1.9,.412,0.9,1.8,.500,.561,0.2,0.2,1.000,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3
468,Ish Smith,PG,35,CHO,43,5,17.2,1.5,3.7,.418,0.1,0.2,.500,1.4,3.5,.413,.430,0.1,0.1,.750,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2
469,Jabari Smith Jr.,PF,20,HOU,65,65,31.5,4.8,10.7,.452,1.7,4.7,.357,3.2,6.0,.527,.531,1.9,2.3,.821,2.0,6.5,8.5,1.5,0.7,0.7,1.2,2.7,13.3
470,Jalen Smith,C,23,IND,52,13,17.6,3.9,6.5,.605,1.1,2.4,.441,2.8,4.0,.705,.688,1.2,1.8,.681,1.7,3.8,5.5,1.1,0.2,0.6,0.7,2.1,10.2
471,Nick Smith Jr.,SG,19,CHO,45,0,14.2,2.1,5.4,.393,1.2,2.8,.424,1.0,2.6,.361,.502,0.2,0.3,.846,0.4,1.0,1.3,1.2,0.2,0.2,0.8,1.2,5.7
472,Terquavion Smith,PG,21,PHI,12,0,5.8,1.3,3.3,.400,1.0,2.6,.387,0.3,0.8,.444,.550,0.2,0.3,.667,0.0,0.2,0.2,0.8,0.6,0.0,0.3,0.3,3.8
473,Jeremy Sochan,PF,20,SAS,72,71,29.7,4.6,10.5,.437,0.9,3.1,.309,3.7,7.5,.490,.482,1.5,2.0,.775,1.9,4.6,6.5,3.4,0.8,0.5,1.9,2.3,11.7
474,Pat Spencer,PG,27,GSW,3,0,2.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7
475,Jaden Springer,SG-PG,21,TOT,45,1,10.0,1.2,3.0,.382,0.2,1.0,.182,1.0,2.0,.478,.412,0.7,0.8,.833,0.7,0.8,1.5,0.9,0.6,0.3,0.7,1.3,3.2
475,Jaden Springer,SG,21,PHI,32,1,11.8,1.4,3.7,.390,0.3,1.2,.216,1.2,2.5,.469,.424,0.9,1.1,.824,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,4.0
475,Jaden Springer,PG,21,BOS,13,0,5.5,0.5,1.4,.333,0.0,0.5,.000,0.5,0.8,.545,.333,0.2,0.2,1.000,0.6,0.2,0.8,0.4,0.2,0.2,0.3,0.8,1.1
